"id","ts","temperature","humidity","pm25","pm10","latitude","longitude","room_id"
"242","2025-03-30 22:02:36","32","66","32","33","13.744800","100.512700","1"
"243","2025-03-30 22:12:41","32","64","32","39","13.744800","100.512700","1"
"244","2025-03-30 22:22:46","32","68","29","32","13.744800","100.512700","1"
"245","2025-03-30 22:32:51","32","63","32","35","13.744800","100.512700","1"
"246","2025-03-30 22:42:56","32","65","28","30","13.744800","100.512700","1"
"247","2025-03-30 23:03:05","32","67","25","31","13.744800","100.512700","1"
"248","2025-03-30 23:13:10","32","68","29","31","13.744800","100.512700","1"
"249","2025-03-30 23:23:15","32","62","24","26","13.744800","100.512700","1"
"250","2025-03-30 23:33:20","32","65","24","25","13.744800","100.512700","1"
"251","2025-03-30 23:43:25","32","64","28","28","13.744800","100.512700","1"
"252","2025-03-30 23:53:30","32","64","32","34","13.744800","100.512700","1"
"253","2025-03-31 00:03:34","32","71","27","30","13.744800","100.512700","1"
"254","2025-03-31 00:33:53","32","67","31","34","13.744800","100.512700","1"
"255","2025-03-31 00:43:59","32","62","33","37","13.744800","100.512700","1"
"256","2025-03-31 00:54:03","32","68","34","40","13.744800","100.512700","1"
"257","2025-03-31 01:04:08","32","72","33","37","13.744800","100.512700","1"
"258","2025-03-31 01:24:18","32","69","33","37","13.744800","100.512700","1"
"259","2025-03-31 01:34:23","32","61","33","38","13.744800","100.512700","1"
"260","2025-03-31 01:44:28","32","64","31","35","13.744800","100.512700","1"
"261","2025-03-31 01:54:33","32","69","33","37","13.744800","100.512700","1"
"262","2025-03-31 02:04:38","32","63","29","33","13.744800","100.512700","1"
"263","2025-03-31 02:14:43","32","67","34","37","13.744800","100.512700","1"
"264","2025-03-31 02:24:48","32","68","32","35","13.744800","100.512700","1"
"265","2025-03-31 02:34:53","32","63","34","37","13.744800","100.512700","1"
"266","2025-03-31 03:05:08","32","65","34","38","13.744800","100.512700","1"
"267","2025-03-31 03:15:13","32","56","33","37","13.744800","100.512700","1"
"268","2025-03-31 04:05:37","32","62","35","39","13.744800","100.512700","1"
"269","2025-03-31 04:15:42","32","65","35","42","13.744800","100.512700","1"
"270","2025-03-31 04:35:53","31","62","33","37","13.744800","100.512700","1"
"271","2025-03-31 04:45:58","31","70","31","35","13.744800","100.512700","1"
"272","2025-03-31 05:06:08","31","61","31","33","13.744800","100.512700","1"
"273","2025-03-31 05:16:13","31","64","40","49","13.744800","100.512700","1"
"274","2025-03-31 05:26:18","31","66","41","48","13.744800","100.512700","1"
"275","2025-03-31 05:36:23","31","70","38","45","13.744800","100.512700","1"
"276","2025-03-31 05:46:28","31","61","36","43","13.744800","100.512700","1"
"277","2025-03-31 05:56:33","31","69","38","45","13.744800","100.512700","1"
"278","2025-03-31 06:06:38","31","66","34","39","13.744800","100.512700","1"
"279","2025-03-31 06:16:43","31","63","37","44","13.744800","100.512700","1"
"280","2025-03-31 06:26:47","31","67","37","45","13.744800","100.512700","1"
"281","2025-03-31 06:36:52","31","66","34","40","13.744800","100.512700","1"
"282","2025-03-31 06:46:57","31","64","38","46","13.744800","100.512700","1"
"283","2025-03-31 06:57:03","31","66","39","49","13.744800","100.512700","1"
"284","2025-03-31 07:07:08","31","64","34","40","13.744800","100.512700","1"
